rho,time
889,4.20862
854,4.30847
865,4.34466
873,4.34441
821,8.56493
810,4.13008
843,4.25598
839,4.28059
868,4.29348
819,4.18512
850,4.31323
867,4.19928
859,4.31512
811,4.18186
827,4.15225
811,4.13267
780,4.30272
791,4.18814
799,4.18843
798,4.33255
794,4.31308
789,4.32276
792,4.1966
785,4.31639
826,4.21739
829,4.25735
801,4.25606
756,4.26733
782,4.27684
781,4.2484
764,4.19831
774,4.2122
786,4.22837
758,4.20767
748,4.20884
800,4.26152
730,4.17436
775,4.28595
733,4.19597
728,4.27685
769,4.21987
707,4.20343
730,4.17266
697,4.24886
762,4.21688
711,4.22813
742,4.21767
726,51.4495
704,49.4543
1998,3.81921
1991,4.92644
1989,4.88393
1958,4.81167
1953,4.74967
1968,4.70542
1961,4.66097
1948,4.64051
1956,4.61463
1916,4.59291
1914,4.60703
1921,4.59208
1896,4.57567
1909,4.57572
1879,4.74523
1887,15.6844
1887,2.93323
1869,2.43623
1855,4.72929
1864,4.76013
1857,3.71973
1847,5.33736
1837,3.78831
1825,3.30187
1834,5.22798
1829,4.09229
1815,3.30812
1796,5.13007
1784,3.76335
1798,4.38155
1795,4.35702
1781,4.35824
1769,4.33905
1764,4.32828
1757,4.32455
1740,4.3381
1734,4.33494
1751,5.04792
1767,4.29088
1749,4.88994
1725,4.2962
1704,4.28874
1718,4.27063
1707,4.26961
1688,4.25762
1703,4.257
1702,4.24898
1682,4.89622
1682,3.929
1675,4.21213
1665,4.20113
1674,4.20355
1672,4.19369
1657,4.17941
1647,4.17658
1631,4.18044
1645,4.18561
1612,24.9116
1639,12.526
1630,2.89863
1618,4.3784
1627,4.35359
1603,3.2566
1602,4.66362
1589,3.57901
1582,4.65403
1580,3.55976
1585,4.46247
1575,3.63581
1556,4.22407
1568,16.5091
1562,2.34303
1561,18.9789
1540,2.04645
1532,12.5298
1545,2.69125
1548,13.3475
1523,2.33215
1522,12.3527
1507,2.80597
1508,2.44054
1516,18.1019
1503,2.1719
1516,1.72742
1486,4.14297
1489,4.14226
1475,4.12903
1481,4.12908
1479,4.11452
1471,4.1208
1466,4.11311
1449,4.10463
1445,4.10572
1447,4.09239
1459,4.08656
1445,4.09958
1428,4.07933
1427,25.657
1432,4.07441
1413,4.07187
1415,4.06436
1406,4.05194
1412,4.05673
1400,4.06039
1392,4.05015
1393,4.0483
1392,4.03581
1362,4.02687
1374,4.02029
1392,4.02351
1374,4.02044
1356,19.5
1347,2.09554
1346,4.03445
1342,4.02578
1347,4.01488
1339,4.01516
1302,4.03459
1328,4.01585
1331,4.57292
1311,4.04651
1297,4.03832
1309,4.01424
1306,4.01051
1299,4.01972
1279,4.0116
1275,4.02091
1290,3.98207
1280,3.98316
1274,4.00521
1264,4.00806
1254,24.9898
1268,3.95645
1258,4.26883
1257,3.28179
1244,3.93459
1248,3.9398
1252,3.93876
1252,4.22685
1224,16.2523
1239,2.13576
1224,2.52307
1221,4.20726
1208,4.20606
1188,4.21008
1195,4.95136
1197,2.85667
824,1.54516
1047,4.49745
1088,4.43966
1137,4.56818
1154,4.47579
1160,4.48434
1157,4.48916
1182,4.43182
1170,4.42735
1195,4.29149
1156,4.45532
1139,4.4341
1160,4.43037
1162,4.4281
1173,4.58301
1151,4.50969
1099,4.50968
1116,4.5153
1148,4.41356
1158,4.52495
1122,4.42587
1116,4.55235
1110,4.443
1132,4.37926
1115,4.42982
1107,4.43002
1105,4.39127
1133,4.37446
1122,4.39561
1119,4.53589
1105,4.44648
1103,4.39895
1105,4.41152
1105,4.47712
1118,4.40569
1074,4.46652
1073,4.47528
1063,4.4593
1064,4.42406
1062,4.43184
1089,4.45083
1083,4.44468
1043,4.44328
1033,4.46389
1035,4.47122
1019,4.46688
1020,4.41326
1012,4.45205
1037,4.36464
1040,4.31798
1033,4.42418
1010,4.37689
1026,4.4319
1016,4.39658
1011,4.47131
1000,4.38451
1001,4.35401
1010,4.38824
977,4.3812
1004,4.19966
978,4.35731
979,4.33509
965,4.36203
935,4.23792
990,4.36421
1002,4.38472
957,4.36296
947,4.23366
937,4.1933
936,4.3656
942,4.34229
931,4.23423
926,4.38237
927,4.37009
932,4.24987
962,4.37526
956,4.36315
955,4.3557
911,4.37398
941,4.3644
927,4.37596
890,4.38927
931,4.38841
921,4.31544
903,4.27004
911,4.27457
925,4.29197
898,4.3177
897,4.30426
885,4.19474
879,4.32698
876,4.20431
854,4.20866
860,4.33529
897,4.1867
876,4.27505
851,4.29067
878,4.27465
889,4.18832
854,4.32614
865,4.31791
873,4.33424
821,4.34735
810,4.17492
843,4.25898
839,4.29491
868,4.27652
819,4.1885
850,4.3246
867,4.18357
859,4.32317
811,4.21849
827,4.22961
811,4.21064
780,4.34272
791,4.20643
799,4.18188
798,4.31527
794,4.32095
789,4.28152
792,4.08185
785,4.26763
826,4.19372
829,4.22887
801,4.21702
756,4.20406
782,4.21198
781,48.6757
764,4.18038
774,4.14472
786,4.17026
758,4.17659
748,4.19595
800,4.19417
730,4.21457
775,4.1701
733,4.15072
728,4.16259
769,4.16929
707,4.18131
730,4.19659
697,4.20822
762,4.20188
711,4.21665
742,4.20974
726,4.21268
704,4.21744
1998,3.81805
1991,4.91377
1989,4.86359
1958,4.76375
1953,4.70819
1968,4.67638
1961,4.63104
1948,4.61104
1956,4.60768
1916,4.59265
1914,4.58845
1921,4.57104
1896,29.4608
1909,2.59743
1879,2.46259
1887,23.6031
1887,3.37386
1869,3.06435
1855,4.45409
1864,4.44377
1857,4.42907
1847,32.9063
1837,2.26356
1825,2.10629
1834,4.42137
1829,26.6117
1815,2.83821
1796,26.071
1784,3.56624
1798,4.44358
1795,4.43588
1781,4.42255
1769,4.40806
1764,4.38655
1757,4.87607
1740,23.5731
1734,3.10823
1751,2.99772
1767,26.4266
1749,2.54473
1725,4.26417
1704,4.25931
1718,18.2325
1707,22.3268
1688,2.99041
1703,4.25836
1702,4.25468
1682,13.8708
1682,3.2384
1675,4.24211
1665,4.24693
1674,4.23789
